ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
4__185190143__185191212__4:185190143|185191212	0.0204	0.0154	0.0415	0.0116	0	0.045	0	0.0204	0.0186	0.0239	0.0397	0.0412	0	0.0387	0.0384	0.0365	0	0.0805	0	0.0208	0.0342	0	0.0148	0.0308	0.0958	0.0512	0.0219	0	0	0.0319	0	0.0394	0.0157	0.0158	0	0.018	0.0542	0	0	0.0217
4__185247294__185267155__4:185247294|185267155	0.0204	0	0.0829	0.0116	0.0953	0.0751	0	0	0.0372	0	0.0397	0.0412	0.0949	0.1161	0.096	0.0365	0.0186	0.0201	0	0.0831	0.1369	0	0.0444	0.0461	0.0639	0.0341	0.0658	0.0204	0.1045	0.0319	0.0691	0.0394	0.0314	0.0634	0.0596	0.0718	0.0723	0.0793	0.0425	0.0868
5__618990__620261__5:618990|620261	0	0	0.0622	0.0696	0	0.1051	0	0	0.0745	0	0.0993	0.0206	0.0474	0.3097	0.1152	0	0.0559	0.1006	0.0239	0.0623	0.0685	0.0515	0.0444	0	0.016	0.0853	0.0438	0.0816	0.0348	0.0637	0.1037	0.0394	0.0236	0.0792	0	0	0.0542	0.0793	0	0
5__21491321__21501826__5:21491321|21501826	0	0	0.1451	0	0	0	0.0684	0	0	0.3578	0	0	0	0.1936	0	0.0912	0	0.1408	0	0	0	0	0	0	0.0639	0	0.1534	0.2857	0	0	0.2247	0.1182	0	0	0	0.1436	0.1446	0.0793	0	0
5__37213559__37224740__5:37213559|37224740	0.0204	0	0.0415	0.0464	0	0	0	0	0.0186	0	0.0596	0.0618	0.0158	0.0581	0.0192	0.0365	0.0186	0	0	0	0	0	0	0	0	0	0.0438	0.0408	0.0348	0	0	0.0394	0.0393	0.0317	0	0	0.0362	0.0132	0.0425	0
5__65992710__66014725__5:65992710|66014725	0	0	0.0415	0.0348	0	0.06	0.0171	0.0204	0	0.0716	0.0397	0.0412	0.0158	0	0	0	0	0	0.0239	0	0	0.0258	0	0.0308	0.0639	0	0.0219	0.102	0.0174	0	0.0519	0.0394	0.0393	0	0	0.0359	0	0	0	0.0434
5__68226290__68227009__5:68226290|68227009	0	0.0154	0.0415	0.0232	0	0.015	0	0	0	0	0	0	0.0158	0	0.0384	0	0	0	0	0.0415	0	0.0258	0.0296	0	0	0.0853	0	0	0	0.0478	0	0.0788	0.0236	0.0158	0.0596	0.0539	0.0542	0	0.0425	0.0434
5__71495250__71504751__5:71495250|71504751	0	0	0.0622	0	0.0191	0	0	0	0	0.0716	0.0397	0.0618	0.0158	0.0581	0.0576	0	0.0559	0.0402	0.0239	0.0208	0	0.0515	0	0.0615	0.0479	0.0853	0.0438	0.0408	0.0697	0	0.0173	0	0.0864	0.0475	0.0298	0.0718	0.0181	0.0661	0	0
5__71502599__71512428__5:71502599|71512428	0	0	0.0622	0	0.0572	0.03	0.0342	0.0204	0	0	0	0	0	0.0387	0.0192	0	0.0373	0	0.0478	0	0	0.0515	0	0.0154	0.0319	0	0.0658	0.0408	0.0174	0	0.0519	0.0394	0.0393	0.0317	0.0298	0.0898	0.0362	0.0397	0.0425	0
5__72855774__72865729__5:72855774|72865729	0	0.0154	0.0415	0.0116	0	0	0.0171	0.0408	0.0372	0.0477	0.0397	0.0206	0	0.0387	0	0.0365	0.0559	0	0.0239	0.0208	0.1369	0	0.0148	0.0308	0.0479	0.0682	0.0219	0.102	0	0	0.0346	0.0394	0.0079	0	0	0.018	0.0181	0.0132	0.0638	0.0217
5__96979138__96986670__5:96979138|96986670	0.0204	0	0.0829	0.0232	0.0572	0.015	0.0342	0.0204	0	0.0477	0.0596	0.0206	0.0158	0.0968	0.0576	0	0.0559	0.0604	0	0	0	0.0258	0.0444	0.0615	0	0.0512	0	0.0612	0.0348	0.0478	0	0.0197	0.055	0.0317	0	0.0539	0.0362	0	0.0213	0.0217
5__108348399__108367953__5:108348399|108367953	0	0	0.0415	0.0116	0	0	0.0171	0.0204	0.0186	0.0716	0	0.0412	0.0474	0.0387	0.096	0.0182	0.0373	0.0604	0.0478	0.0208	0.0342	0.0515	0.0444	0.0308	0	0.0512	0.0658	0.0408	0.0174	0.0319	0.0519	0	0.0471	0.0634	0.0596	0.1616	0.0181	0	0	0.0434
5__115852979__115870128__5:115852979|115870128	0.0204	0	0.0415	0.0696	0	0.015	0.0342	0	0	0.1193	0.0596	0	0	0.0581	0	0.0365	0	0.0402	0	0.0208	0	0.0515	0.0593	0	0.0958	0.1023	0	0	0.0522	0	0.0519	0	0.0314	0.0792	0	0	0.0723	0.0264	0	0.0217
5__123545417__123545841__5:123545417|123545841	0	0	0.1036	0.058	0.0572	0.0751	0.0342	0.0408	0.0186	0.0477	0.0596	0	0.0474	0.0581	0	0.0365	0.0373	0	0	0	0.0342	0.0258	0.0444	0.0308	0.0639	0.0341	0	0.0612	0.0697	0.0478	0.0346	0.0394	0.0314	0.0158	0.0298	0.0359	0	0	0.1063	0.0217
5__134674615__134676125__5:134674615|134676125	0.0204	0.0154	0.0622	0.0464	0	0.045	0	0	0	0	0.0397	0.0412	0.0316	0.0968	0.0576	0.1094	0.0559	0.0402	0.0478	0	0	0.0258	0.1333	0.0154	0.0639	0.0853	0.0438	0	0	0	0.0173	0.0985	0.0393	0.0792	0	0.0718	0.0181	0.0132	0.0425	0.0651
5__137705992__137709856__5:137705992|137709856	0	0	0.0415	0.0116	0.0381	0	0.0171	0	0	0	0	0	0.0474	0.0774	0.0384	0	0	0.0402	0.0239	0	0	0.0258	0.0296	0	0.0319	0	0	0.0204	0	0	0	0.0394	0.0236	0.0158	0.0596	0.0359	0	0.0132	0.0425	0
5__142135730__142140629__5:142135730|142140629	0	0	0.0622	0.0232	0.0191	0.015	0.0171	0.0408	0.0186	0.0716	0	0	0	0.0387	0	0.0182	0.0559	0	0	0	0	0.1031	0.0741	0.0461	0.016	0.0341	0	0	0.0174	0.0797	0	0	0	0	0	0	0.0362	0.0132	0.0425	0.0434
5__154029489__154034967__5:154029489|154034967	0.0204	0	0.1244	0.1277	0.0572	0.045	0.0513	0.0204	0	0	0	0	0.0632	0.0968	0.0192	0.0547	0.1305	0.1207	0.0239	0	0	0.0258	0.1037	0.0615	0.016	0.0341	0.0877	0.1428	0.0871	0.0159	0.0691	0.0591	0.0471	0.0317	0	0.0718	0.0904	0.0264	0.085	0
5__154950821__154960049__5:154950821|154960049	0.0204	0	0.0415	0.0116	0.0191	0	0.0171	0.0408	0.0372	0.0716	0.0993	0	0	0	0.0384	0	0.0186	0.0402	0	0	0	0.0258	0.0148	0.0461	0.0639	0.0171	0.0438	0.0408	0.0522	0	0	0	0	0.0158	0	0.0359	0.0362	0.0132	0	0
5__157245726__157249007__5:157245726|157249007	0.0204	0	0.0415	0.0116	0.0572	0.045	0	0	0.0372	0	0.0397	0	0.0474	0.0581	0.0384	0.0365	0.0373	0	0.0239	0	0	0	0.0593	0.0615	0.016	0.0341	0	0	0	0.0159	0	0.0197	0.0236	0	0	0.1616	0	0.0264	0	0.0217
5__160010500__160051183__5:160010500|160051183	0	0	0.0829	0.0348	0.0381	0.06	0	0	0.0186	0.0716	0.0397	0	0.0949	0	0.0576	0	0.0373	0.0402	0	0.0208	0	0.0258	0.0296	0	0	0	0.0438	0	0.0174	0.0319	0.0346	0	0.0393	0.0158	0.0596	0.0359	0	0.0529	0	0
5__173090315__173091401__5:173090315|173091401	0	0	0.0415	0	0.0191	0.03	0	0	0.0186	0	0	0	0.0474	0.1161	0.0384	0	0	0.0201	0	0.0208	0	0.0258	0.0148	0.0769	0	0.0512	0	0.0408	0.0174	0.0159	0.0519	0.0197	0.0157	0	0.0298	0.0539	0.0542	0.0397	0	0.0434
5__176943335__176951577__5:176943335|176951577	0	0.0154	0.0829	0.0929	0	0	0.0684	0.0816	0	0.0239	0	0	0.0632	0	0.0576	0.0365	0	0	0.0478	0.0623	0	0.0515	0	0.0923	0.0479	0	0	0	0.0348	0.0478	0	0.0394	0.0628	0.0475	0	0	0	0	0.0638	0.0217
5__179708239__179709059__5:179708239|179709059	0	0	0.0415	0.058	0.0381	0.03	0	0	0	0.0954	0	0.0618	0.0474	0.0968	0.0384	0	0.0186	0.1006	0.0478	0.0415	0	0.0515	0.0148	0.0461	0.0319	0	0	0	0.0522	0	0	0.0197	0.0236	0.0317	0	0.018	0.0181	0.0661	0	0
5__179841907__179844227__5:179841907|179844227	0	0.0154	0.1244	0	0.1525	0.0751	0.0684	0.0408	0	0.1193	0.0596	0.0824	0.0632	0.1742	0	0	0.0373	0.1006	0.0239	0.0208	0.1711	0.1289	0.0444	0	0.0798	0.0682	0	0.1632	0.0697	0.0797	0	0.0591	0.0236	0.0634	0.1491	0.1436	0.235	0.1454	0.1276	0.0434
5__180567088__180568003__5:180567088|180568003	0	0.0154	0.0415	0.0116	0	0.06	0.0171	0.0408	0.0186	0.0477	0	0.0206	0.0474	0.0581	0.0192	0.0365	0.0373	0.0201	0.0239	0.0208	0.0342	0.0258	0.0444	0.0154	0	0	0.0438	0.1224	0.0348	0	0.0346	0.0197	0.0314	0	0.0298	0.0898	0.0362	0	0.0213	0.0217
6__592469__619543__6:592469|619543	0.0204	0.0154	0.0622	0.0348	0.0572	0.045	0	0	0.0372	0.0716	0.0596	0.0824	0.0632	0	0.0192	0.0547	0.0186	0	0	0	0.0342	0.0773	0	0.0769	0	0	0	0.0408	0.0522	0.0159	0.0346	0.0197	0.0157	0.0158	0.0596	0.1077	0.0542	0.1057	0	0.0434
6__17661653__17675770__6:17661653|17675770	0	0.0154	0.1244	0	0	0.045	0.0171	0	0.0186	0.0477	0	0.0412	0.0158	0	0.0576	0.0182	0.0373	0.0201	0.0478	0.0208	0	0.0258	0.0444	0.0154	0	0.0853	0	0.0612	0	0.0319	0.0691	0	0.0393	0	0.0298	0.018	0.0181	0.0529	0.0425	0.0434
6__24832256__24835871__6:24832256|24835871	0	0	0.0622	0.0232	0.0572	0.1201	0	0	0	0.0954	0.0397	0	0.0474	0.0194	0.0192	0	0.0559	0.0402	0	0	0.0342	0.0773	0.0444	0.0154	0.0639	0.0171	0.0438	0.0612	0.0348	0.0319	0.0346	0.0591	0.0157	0.0158	0	0.018	0.0362	0.0529	0.0425	0.0434
6__32120771__32121348__6:32120771|32121348	0	0.0154	0.0415	0.0929	0.0381	0.06	0.0513	0	0.0372	0	0.0199	0	0.0316	0.0581	0.096	0	0.0373	0.0805	0.0717	0.0623	0.0342	0.0773	0.0296	0.0461	0.0798	0.1023	0.0438	0.0408	0.0871	0.0159	0	0.0788	0.0471	0	0	0	0	0.0529	0.1063	0
6__35857261__35872728__6:35857261|35872728	0	0	0.0415	0.0232	0.0191	0.0901	0.0171	0	0.0372	0.0954	0	0.0412	0.0316	0	0.0192	0.0547	0	0.0402	0.0239	0.0208	0	0.0773	0.0296	0	0.0319	0.0171	0.0438	0.0612	0.0174	0.0956	0.0519	0.0591	0.0157	0.0158	0	0.0359	0	0	0.0213	0
6__36499873__36507602__6:36499873|36507602	0	0.0154	0.0415	0.0348	0	0.06	0.0342	0.0204	0	0.0477	0.0199	0.0206	0.0474	0.0194	0.0192	0	0	0.0201	0	0.0415	0	0.0515	0.0148	0.0154	0	0.0171	0.0219	0	0	0	0.0519	0.0788	0.0236	0.0317	0.0298	0.0718	0.0542	0.0397	0	0
6__42268154__42269848__6:42268154|42269848	0.0204	0.0154	0.0622	0.0116	0.0381	0.03	0	0	0	0	0	0.0206	0.0474	0.0194	0.0384	0	0	0.0402	0	0.0415	0	0.0515	0.0148	0	0	0	0.0219	0.0408	0.0522	0.0159	0.0173	0.0394	0	0	0	0.0359	0.0362	0	0	0
6__63646527__63680161__6:63646527|63680161	0.0204	0	0.0622	0.0464	0.0191	0.06	0	0	0.0372	0	0.0794	0.0412	0.0316	0.0774	0.0576	0.0547	0	0.0604	0.0239	0.0623	0.0342	0.0515	0.0148	0.0154	0.016	0.0171	0	0.0612	0	0	0.0346	0	0.0314	0.0158	0	0.018	0	0.0132	0.0213	0.0217
6__70533160__70538401__6:70533160|70538401	0	0.0154	0.0415	0.0464	0	0	0.0342	0	0	0.0477	0.0199	0.0412	0	0.0581	0	0	0.0186	0.0402	0	0.0208	0.0342	0.0515	0.0296	0	0.016	0.0341	0.0219	0.0408	0.0174	0	0	0	0	0.0158	0.0298	0	0.0362	0.0264	0	0.0217
6__98875415__98934879__6:98875415|98934879	0	0.0154	0.0415	0.0232	0	0	0	0.0204	0	0.0477	0.0199	0	0	0.0194	0	0	0	0	0	0.0208	0	0.0773	0.0444	0.0154	0.0319	0	0	0.0204	0.0174	0.0478	0.0346	0.0591	0.0157	0.0158	0.0298	0	0.0362	0.0264	0.0425	0
6__98899268__98905670__6:98899268|98905670	0	0	0.0829	0.0348	0.0191	0.045	0.0171	0.0204	0	0.0716	0.0397	0	0.0316	0.0194	0	0	0	0.0201	0	0.0208	0.0342	0	0.0444	0.0461	0.0319	0.0341	0.0658	0.0816	0	0.0159	0.0519	0.0394	0.0157	0.0317	0.0596	0.0359	0.0181	0.0264	0	0.0217
6__106279661__106308491__6:106279661|106308491	0	0.0154	0.0415	0	0.0381	0.06	0	0.0204	0	0.0239	0	0.0412	0.0158	0.1161	0.0384	0.0547	0.0373	0	0	0	0	0.0258	0.1037	0.0154	0	0.0512	0.0219	0.1224	0.0348	0.0319	0.0346	0.0197	0	0	0	0	0	0.0661	0.0425	0.0651
6__108663455__108664889__6:108663455|108664889	0.0204	0.0154	0.0415	0	0	0.0751	0	0.0204	0.0559	0.1908	0.0397	0	0.0474	0	0.0192	0.0182	0.0186	0	0.0239	0.0415	0.1027	0	0	0.0615	0.0479	0	0.0658	0.0816	0.0348	0.0319	0.0864	0.0394	0.0079	0.0158	0	0.1077	0.0542	0.0529	0.0213	0
6__108928088__108936999__6:108928088|108936999	0	0.0154	0.0415	0.0464	0.0763	0.06	0.0171	0	0	0.0477	0.0596	0	0	0.0581	0	0.0365	0	0.0604	0.0239	0	0.1027	0.0515	0.0444	0	0.0319	0.0171	0	0.1632	0	0.0159	0	0.0591	0.055	0.0634	0.0298	0.0718	0	0.0397	0.0213	0
6__109656756__109675756__6:109656756|109675756	0	0	0.0622	0.0696	0.0572	0.045	0.0342	0	0.0559	0.0477	0.0397	0.0824	0.1107	0.0968	0.0384	0.0182	0	0.0805	0.1195	0.0415	0	0.0258	0.0444	0	0.0319	0.0341	0.0658	0.0408	0	0.0478	0.0519	0	0.0314	0.0475	0.1193	0.0539	0.0723	0.0132	0.0213	0
6__110217702__110219869__6:110217702|110219869	0	0.0154	0.1036	0	0.0572	0.045	0.0342	0.0204	0.0931	0	0.0794	0.0618	0.079	0.0968	0.0192	0.0729	0	0.0201	0	0.0415	0.0685	0.0258	0.0296	0.0461	0.0958	0.0341	0.0219	0.0408	0.0174	0.0637	0.0691	0.0197	0.0628	0	0.0596	0.0718	0.0542	0.0661	0.0213	0.0217
6__111387765__111472140__6:111387765|111472140	0	0	0.0829	0.0116	0.0191	0.045	0	0	0	0.1193	0.0199	0.0618	0.0949	0.0581	0.0576	0	0.0186	0	0	0.0415	0	0.0515	0.0296	0.0461	0.016	0	0.0438	0.0408	0	0	0	0	0.0236	0.0317	0.0298	0.0539	0.0181	0.0132	0	0.0217
6__118632453__118664521__6:118632453|118664521	0.0204	0.0154	0.0829	0.0116	0	0.045	0	0.102	0	0.0477	0	0.0412	0.0474	0.0387	0.0192	0.0365	0.0373	0.0402	0	0	0.0342	0	0.0296	0.0615	0.0479	0.0512	0.0438	0.0204	0	0.0637	0.1037	0.0197	0.0236	0.0475	0.0895	0.0539	0.0542	0.0132	0	0.0434
6__143470961__143474856__6:143470961|143474856	0.0204	0.0154	0.0829	0.0812	0	0.015	0.0342	0.0204	0	0.0477	0.0199	0.0206	0	0.0387	0.0576	0	0.0186	0.0805	0	0.0208	0	0	0.0148	0.0308	0	0.0171	0.0658	0.0612	0	0.0159	0.0519	0.0197	0.055	0.0317	0	0.0359	0.0181	0.0529	0	0.0217
6__144482209__144488834__6:144482209|144488834	0	0.0154	0.0622	0.0348	0	0.0751	0	0	0	0.0477	0.0397	0	0.0474	0	0.0384	0.0182	0.0186	0.0201	0	0.0208	0.0342	0.0515	0.0741	0.0308	0.0319	0.0853	0.0219	0.0816	0.0522	0.0637	0.0346	0.0591	0.0157	0.0158	0	0	0.0362	0.0661	0.0425	0.0868
6__149742390__149743715__6:149742390|149743715	0	0	0.0415	0.0348	0	0.045	0.0171	0	0	0.0477	0.0199	0	0.0158	0.0968	0.0384	0.0182	0	0	0	0	0.0342	0	0	0.0461	0.0319	0.0512	0	0.0816	0	0	0	0.0788	0.0157	0.0317	0	0	0.0362	0.0264	0	0.0434
6__161048616__161049979__6:161048616|161049979	0	0	0.0415	0.0116	0	0.03	0.0171	0	0.0559	0.0239	0	0.0412	0.0316	0.0774	0.0384	0	0.0186	0.0402	0.0478	0	0.0342	0.1031	0.0296	0	0.0639	0.0171	0.0219	0.0204	0	0.0319	0.0173	0.0394	0.0236	0	0.0298	0.018	0	0.0132	0.0638	0
7__8055436__8071131__7:8055436|8071131	0	0	0.0622	0.058	0	0	0	0	0	0.0716	0.0199	0	0	0.0387	0.0384	0	0	0	0.0239	0	0	0.0258	0	0	0.0479	0.0341	0	0	0	0.0637	0.0346	0	0.0236	0.0317	0	0.0539	0.0542	0	0	0.0217
7__22976210__22984045__7:22976210|22984045	0.0204	0	0.1244	0.1277	0.0381	0.015	0	0.0408	0	0.0716	0	0.0412	0.0949	0.1355	0.0768	0.0182	0.0559	0.161	0.0717	0.0415	0	0	0.1185	0.1384	0.0639	0.0682	0.1096	0	0.0697	0.1115	0.1556	0.1379	0.0707	0.1109	0.0596	0.0718	0.0723	0.1057	0.1701	0.0434
7__22983944__22991139__7:22983944|22991139	0	0	0.0415	0.0348	0.0191	0.015	0	0.0408	0.0372	0.0716	0.0397	0.0412	0	0.0968	0.0576	0.0365	0.0559	0	0.0478	0.0208	0.0685	0	0.0889	0.0154	0	0	0.0219	0.0612	0.0697	0.0478	0	0	0.0393	0	0	0.0359	0	0.0264	0	0.0651
7__26192495__26197732__7:26192495|26197732	0.0204	0	0.1036	0.058	0.0381	0.0751	0.0171	0	0	0.0716	0	0.0206	0.0158	0.0968	0	0.0912	0.0373	0.0604	0.0717	0.0623	0	0.1289	0	0.0308	0.0479	0.1023	0.0219	0.0408	0	0.0478	0.0864	0.0788	0.0471	0.0634	0	0.1436	0	0.0264	0.085	0.0651
7__45736787__45759174__7:45736787|45759174	0.0204	0	0.0622	0.058	0	0	0	0	0	0.0716	0	0.0206	0.0316	0.0194	0.0192	0	0.0373	0.0402	0.0239	0	0.0342	0	0	0	0.016	0.0341	0.0438	0.0204	0	0.0319	0	0.0394	0.055	0.0158	0	0.018	0	0.0264	0.0425	0.0434
7__50376533__50391863__7:50376533|50391863	0	0	0.0622	0.058	0.0572	0	0	0	0.0186	0.0239	0.0397	0	0.0316	0.0194	0.0384	0.0365	0.0186	0.0805	0	0.0208	0	0	0.0148	0.0154	0.016	0.0171	0.0438	0.0408	0.0697	0.0478	0.0173	0	0.055	0.0634	0.1193	0	0.0362	0.0397	0.0213	0
7__66240325__66241270__7:66240325|66241270	0	0	0.0415	0	0.0381	0.06	0.0171	0	0	0.0477	0.0199	0	0.0158	0.0968	0.0384	0.0912	0.0373	0.0201	0	0.0415	0	0.0515	0.0593	0.0923	0.0319	0.0853	0.0877	0.0204	0	0.0478	0.0346	0.0788	0.0471	0.0634	0	0	0	0.0264	0.0213	0
7__66286511__66286709__7:66286511|66286709	0	0.0154	0.0415	0.0116	0	0.03	0.0342	0	0	0.0239	0	0.0206	0.0316	0.0581	0	0.0182	0	0.0402	0.0239	0	0	0.0258	0.0296	0.0308	0.0319	0.0341	0	0.102	0	0	0.0346	0.0394	0.055	0.0158	0.0596	0.0539	0.0542	0.0132	0.0425	0
7__67067285__67083539__7:67067285|67083539	0	0	0.0415	0.058	0	0.0751	0.0171	0.0408	0	0.0239	0.0397	0.0618	0.0158	0	0.0768	0.0365	0.0559	0	0.0478	0.0415	0.0685	0	0	0.0461	0.0319	0.0171	0	0.0204	0.0174	0	0	0.0788	0.0157	0.0317	0	0.0359	0	0.0397	0.0425	0.0217
7__73539882__73543644__7:73539882|73543644	0	0.0154	0.0415	0.0696	0.0191	0.045	0	0.0204	0	0.0477	0	0	0.0474	0.0774	0	0	0.0932	0	0.0239	0	0	0	0.0593	0.0154	0.016	0.0341	0.0219	0.0816	0.0522	0.0319	0.0346	0.0197	0	0.0317	0.0895	0.0539	0.0362	0	0	0.0868
7__77292952__77294938__7:77292952|77294938	0	0.0154	0.0415	0.0464	0.0191	0.045	0	0	0.0186	0.0477	0.0397	0.0618	0.0632	0.0387	0.0192	0	0	0.0201	0	0.0208	0.0342	0.0515	0.0741	0.0461	0.0479	0	0.1096	0.0612	0.0348	0.0956	0.0519	0.0197	0.0864	0.0158	0.0298	0.1077	0.0181	0.0397	0.0425	0.0434
7__92579317__92581603__7:92579317|92581603	0	0.0154	0.1036	0.0116	0.0381	0.03	0.0342	0.0204	0	0	0.0596	0.0206	0.0474	0	0.0192	0	0.0373	0.0201	0	0	0.1027	0.0258	0.0593	0.0154	0	0.0341	0.0219	0.0816	0	0.0159	0.0519	0.0197	0.0471	0	0	0.018	0.0181	0.0397	0	0
7__98228014__98229166__7:98228014|98229166	0	0	0.0829	0.1045	0	0.03	0.0171	0.0204	0.0559	0	0	0.0412	0.079	0.0968	0.0768	0.0912	0	0.161	0.0478	0.0208	0	0.0258	0.0593	0.0769	0.0958	0.0853	0.0877	0.1224	0.0697	0.0319	0.1556	0.1182	0.1178	0.1109	0	0.0898	0.0904	0.0661	0.0638	0.0868
7__99030595__99033039__7:99030595|99033039	0	0	0.0415	0	0	0.015	0	0	0.0372	0.0239	0	0	0.0316	0.0774	0.0576	0	0.0373	0.0402	0	0.0208	0	0.0773	0.0296	0.0154	0.0639	0.0512	0.0219	0.1224	0.0522	0.0319	0	0.0197	0.055	0.0158	0.0596	0	0.0362	0.0132	0.0425	0
7__99485193__99494631__7:99485193|99494631	0	0.0154	0.0622	0.0116	0.0191	0.045	0.0342	0	0	0.0954	0.0794	0.0412	0.0158	0.0581	0.0576	0	0.0373	0.0604	0	0.0415	0	0.1031	0	0.0461	0.0319	0.0341	0	0.0612	0.0174	0	0	0.0591	0.0393	0.0317	0.0298	0.0718	0.0362	0.0397	0	0.0868
7__99908582__99909660__7:99908582|99909660	0	0	0.0622	0.0116	0	0	0.0342	0	0.0559	0.0239	0.0397	0	0.0316	0.0968	0.0192	0	0.0559	0.0604	0	0	0	0.0258	0.0148	0.0154	0.016	0	0.0438	0	0	0.0159	0.0346	0.0197	0.0236	0.0158	0	0.0539	0.0723	0.0132	0.0213	0.0217
7__104136781__104165282__7:104136781|104165282	0.0204	0	0.0829	0.058	0.0572	0.0751	0	0.0408	0.0372	0.0477	0.0794	0.0824	0.079	0.0774	0.0768	0.0912	0.0746	0.0201	0	0.0623	0	0	0.0889	0	0.1756	0.1023	0.0658	0.0408	0	0.0478	0.0519	0.1182	0.0628	0	0	0.0898	0.0362	0.0793	0.1063	0
7__105665066__105665288__7:105665066|105665288	0.0204	0.0154	0.0622	0.0812	0.1144	0.1651	0.0342	0	0.0559	0.0716	0.0397	0.1442	0.0949	0.0774	0.1344	0	0.0373	0.0604	0.1674	0.0415	0.0685	0.1804	0.0889	0.0615	0.0798	0	0.1754	0.0612	0.0697	0.1275	0.1901	0.0985	0.0471	0.0317	0.0596	0.1616	0.0362	0	0.0425	0.0217
7__131429033__131445903__7:131429033|131445903	0	0	0.0622	0.0232	0	0.03	0	0	0.0372	0.0954	0.0397	0.0618	0.079	0.1161	0.096	0.0365	0.0186	0.0805	0.1195	0	0.0342	0.0258	0.0296	0.0308	0.0479	0.0682	0.1096	0.0408	0	0.0319	0.0519	0	0.0236	0.0317	0	0.0359	0.0542	0.0132	0.0638	0
7__135076397__135081790__7:135076397|135081790	0	0	0.0415	0.0696	0	0	0.0342	0	0.0745	0.0477	0.0199	0	0.0474	0.1548	0.0192	0.0729	0.0373	0.0402	0.0478	0.0208	0	0.0258	0.0889	0.0615	0.0798	0.0512	0.0658	0	0.0174	0.0159	0	0	0	0.0158	0	0.0359	0.0542	0.0397	0.0425	0.0434
7__143292300__143292698__7:143292300|143292698	0	0	0.0415	0.0232	0	0.06	0	0	0	0.0239	0	0	0	0.1161	0.0576	0.0365	0.0373	0	0	0.0208	0	0.0258	0.0593	0.0154	0.0479	0	0	0.0816	0.0348	0.0319	0	0.0197	0.0079	0	0.0298	0.0539	0.0181	0.0132	0	0.1085
7__151470571__151491014__7:151470571|151491014	0	0	0.0415	0	0	0.06	0.0342	0.0204	0.0186	0.0477	0.0397	0	0.1423	0.1742	0	0.0547	0.0746	0.1811	0.0239	0	0.1369	0.0515	0.1481	0.0923	0.0319	0.1023	0.1096	0.0612	0.0348	0.0637	0.0173	0.0591	0.0157	0.0317	0.0298	0	0.0181	0.0397	0.0213	0
7__152220523__152238826__7:152220523|152238826	0	0	0.0829	0.0696	0.0191	0.015	0	0	0	0.0477	0.0397	0.0206	0.0474	0.0968	0.096	0	0.0373	0	0.0239	0.0415	0.0342	0.0258	0	0.0154	0.0319	0.0512	0.0219	0.0612	0.0522	0.0159	0.0519	0.0197	0.0236	0.0317	0	0.0539	0.0362	0	0.0425	0.0217
7__152330601__152358675__7:152330601|152358675	0	0	0.0415	0.058	0	0.015	0	0	0.0372	0	0.0596	0	0.0474	0.0774	0.0576	0.1277	0.0186	0.0201	0	0.0623	0.0342	0.0515	0.0444	0.0308	0	0	0.0219	0.0612	0	0.0159	0.0519	0	0.0471	0.0158	0.0298	0.018	0	0.0264	0	0
7__155678608__155680908__7:155678608|155680908	0	0	0.0415	0.0232	0	0	0.0171	0	0	0.0477	0	0.0824	0	0.1548	0.0384	0.0365	0	0	0	0.0623	0	0.0258	0	0	0.0479	0.0512	0.0438	0	0	0.0637	0.0173	0	0.0471	0.0317	0.0298	0.018	0.0542	0.0132	0	0
7__157201721__157231327__7:157201721|157231327	0	0	0.0415	0.0232	0	0	0	0	0	0.0239	0.0199	0	0.0474	0	0.0576	0.0365	0.0186	0.0201	0	0	0	0.0258	0.0444	0.0461	0.0319	0.0341	0	0	0.0174	0.0319	0.0173	0	0.0236	0	0	0.0539	0.1266	0.0132	0.0425	0.0434
8__17265907__17268956__8:17265907|17268956	0	0.0154	0.1244	0.058	0	0.0751	0	0.0204	0.0559	0	0.0596	0.0206	0.0632	0.1548	0.096	0.0365	0.0373	0	0.0717	0.0415	0	0	0.0593	0.0615	0.0319	0.0512	0.0658	0.102	0.0348	0.0637	0.0691	0.0394	0.0471	0.0475	0.0596	0.0898	0.1085	0.0661	0	0.0434
8__22474954__22513432__8:22474954|22513432	0	0.0154	0.0415	0.0464	0.0191	0	0.0342	0	0.0745	0.0477	0	0.0618	0.0158	0.0774	0	0.0182	0.0186	0.0805	0	0.0623	0.0342	0.0258	0.0296	0.0154	0.016	0.0341	0.0438	0	0	0.0319	0.0173	0.0394	0.0157	0	0.1193	0	0	0.0264	0.0425	0
